filepath,cluster,weak_label,distance
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c357845a-2ebc-4dec-a129-59c1b34283a1.jpg,0,1,18.338654
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c3b3d8bc-8c66-41fb-9cee-1e461377b8b8.jpg,1,0,13.156716
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c4ae2e45-ed52-4c37-b411-0f432b3e8b5b.jpg,0,1,14.832952
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c4d9b988-8e7d-4f8c-9f67-d34f275a1c41.jpg,0,1,16.760624
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c50d1338-01bb-4862-aa2e-b4e009052b7b.jpg,1,0,23.518764
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c5dbb237-8720-48a0-8413-b4659a622100.jpg,1,0,26.316195
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c697f7b8-a805-453b-9f5b-cf0b4f451a33.jpg,1,0,19.595865
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c6c9465b-6a3f-44d0-ad3a-06d0f7129afd.jpg,0,1,15.791848
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c6fe9750-9be5-4537-abff-cbd0b5c331d2.jpg,1,0,29.099209
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c7050e6d-4a2a-4089-9777-a16c76406873.jpg,1,0,16.054644
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c7173cc9-2971-4803-9490-9d43481b70e4.jpg,0,1,19.70055
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c74a8b21-5af5-42c7-bfed-aa96645fab2d.jpg,1,0,24.552382
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c74fcab6-8da1-4f76-b150-4c0ecfa45b3f.jpg,1,0,21.653269
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c75f863f-2106-4c73-bc21-1730b4399373.jpg,1,0,15.543229
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c7cad843-f751-49a4-ab34-f812e74fc243.jpg,0,1,16.854448
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c803aed7-757d-42f7-92ee-363b9dc79499.jpg,1,0,19.091295
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c849d1d1-4c2e-4724-a671-3f6d42f77bfa.jpg,1,0,32.123184
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c856da77-71b1-4e2f-9ddb-93d279822202.jpg,1,0,32.43605
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c8ebc7e1-3459-48bc-a223-2b990f2c8bc1.jpg,1,0,14.216938
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c916fc23-28a8-46cd-baae-ba91c6413489.jpg,1,0,15.287235
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c985dd7a-d3de-4c84-9266-953a930bd722.jpg,1,0,27.947462
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\c9c47489-cccf-4acd-88ce-1d2943e5bb6e.jpg,1,0,15.21937
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ca1f5dd4-ad42-49c5-825e-403288d98532.jpg,0,1,22.239012
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ca23f926-8c7a-4b3d-bc38-4df80d9ef7c7.jpg,0,1,20.140879
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ca46237d-f96c-4c3f-ae44-e96a6765dbba.jpg,1,0,18.099419
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ca4af252-283a-4391-9c9b-3355c9e4f63d.jpg,1,0,21.637108
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\caccba4d-45cf-4224-a100-1fba0556a251.jpg,1,0,30.351833
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cae04dd3-0b80-44f6-b7cf-e063e6ee3b41.jpg,1,0,17.428461
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cb7e304d-7a40-4092-afe3-a12844b6efed.jpg,1,0,17.754122
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cbd10737-c463-46b0-9ddd-13f87c351984.jpg,0,1,19.101748
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cc16dfb4-6bd5-45ef-b9b9-53df49f47dc0.jpg,1,0,31.627224
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cc418ab8-4267-43b1-85ca-00462bc8ff27.jpg,0,1,15.743399
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cca25e7c-12af-4c98-ac09-608461469d78.jpg,1,0,16.338972
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ccee99bd-8a46-42d0-a09b-a2b200dd8bc0.jpg,1,0,22.430403
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cd061095-1cd3-495e-b6ba-d1aec5b17381.jpg,1,0,39.291943
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cd33e4c7-bcfd-4228-9976-d480100a74dd.jpg,1,0,34.693913
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cd80f16b-58b8-46a4-bb62-c5040bf63eeb.jpg,1,0,26.53587
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cdab3f1d-500d-42ac-9607-eff2574279ea.jpg,1,0,26.377579
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cebb51d7-8c39-48fa-bb82-0d76501be768.jpg,0,1,22.5372
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cf0cf298-45f4-4e43-a388-5a0d5f4b6095.jpg,0,1,37.879177
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\cf1f019d-a700-43ac-878c-e8107bd89405.jpg,0,1,18.666079
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d01ff5af-6826-4ccd-96d0-23ba9c87fece.jpg,1,0,13.684641
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d079d7c0-4ffd-4f31-92eb-f753c0241b1c.jpg,1,0,32.35231
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d0b3497e-5c45-4131-8e33-772abeffdb32.jpg,1,0,17.800226
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d13b0b94-56e2-42b4-ba15-118e88182695.jpg,1,0,17.895357
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d1459a4b-d693-41dd-84b1-743482796c97.jpg,1,0,20.058521
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d1e2f491-54bb-43d0-bc7e-fb7d33bca568.jpg,1,0,24.060644
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d21475c8-c0f1-4a42-a38e-f567b088e541.jpg,0,1,11.301251
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d2a035b7-4cf5-4a47-8e2c-b37344f54906.jpg,1,0,17.786947
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d41b45f0-ff39-43cd-a839-8f4999bf3b02.jpg,1,0,16.860552
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d4a1159a-7792-4948-a646-e3ca6d4353a1.jpg,0,1,27.693466
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d4b29b8d-2d7c-4856-8e61-6119104a1486.jpg,1,0,20.018515
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d4e48d7d-a758-48d0-820a-9bfca5247ff3.jpg,1,0,36.266468
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d4e9afda-0833-4af9-ba63-152e615de954.jpg,1,0,24.263123
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d51fe3e6-8514-4b2c-aae8-40de18c3a086.jpg,1,0,24.787752
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d6e6492e-d3f2-4799-89fb-9582ad25c7be.jpg,0,1,20.123629
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d72ef72f-db7a-4581-ad4e-b86cd54f8b6c.jpg,1,0,26.359322
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d77c68f7-fc7b-4271-95ef-f9fee3a0a411.jpg,1,0,37.96594
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d78d1699-60a9-4e5c-9e62-891e750cbab2.jpg,0,1,24.248886
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d7ba45a9-fa5b-42a8-9115-26f4b02b0d26.jpg,1,0,23.167612
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d8a60e0b-1c69-4a5a-9d22-61496a1c0b62.jpg,1,0,21.269491
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d9041cf9-c600-4b70-8d1d-6b51a4bf8bd5.jpg,1,0,26.130703
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d909a015-9977-49ac-9620-1f8644d5c0a2.jpg,1,0,26.91124
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\d9e61628-22de-403a-af05-a4ec0d7767f2.jpg,1,0,20.251278
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\da5006db-24c8-4cd8-898a-65806cece24e.jpg,1,0,17.869598
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\da97d7fe-ecc6-4288-a4bd-e2adbfd5b6af.jpg,1,0,18.017553
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\dab3f580-9417-4c84-9aa7-66b7d25e68fb.jpg,1,0,24.517027
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\dba564f3-2f3a-416a-ae6b-f9716549c9ef.jpg,0,1,20.229984
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\dc02d801-1fa9-40a5-8555-1e9d00475723.jpg,1,0,16.939331
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\dd1afec0-2697-45b5-a0f2-e4e26acfce72.jpg,1,0,15.940386
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\dd2eb4e7-90a3-4801-ab47-b94dee64eab2.jpg,1,0,20.97681
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\dd5f74ca-1881-4834-9908-477097ed8e20.jpg,0,1,18.564728
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\dda4e1f7-3614-4903-a53f-45a9b838d785.jpg,1,0,26.146265
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ddee2693-8c67-46ff-aaaa-6258cefa88d0.jpg,0,1,22.443115
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\de13eaea-429f-4c54-b2f4-b7cf1300f44c.jpg,1,0,21.440674
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\de19d8fc-0059-4bbe-b6df-d10b68613494.jpg,1,0,16.202
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\de1c68e5-fbc2-48a4-a19f-c5c8905b9b24.jpg,1,0,22.929209
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\df1daf0e-8da4-4cb2-b0d9-b539980d292b.jpg,1,0,16.48294
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\df677e2c-cf70-4a66-8c01-53bf805c8956.jpg,0,1,15.093736
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\df9ced05-9dc8-4d23-9b5b-ba587bd8d732.jpg,1,0,30.644625
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e0b8c2ee-5521-4b40-8196-5ae4dee04737.jpg,1,0,34.74093
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e1a64f26-0a88-4168-9512-e9444df90d9c.jpg,0,1,18.161036
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e1f0b2f9-7016-439b-ae96-b10a4f1b75b1.jpg,1,0,28.135855
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e2e331c7-2658-4a22-afef-59a66e2e36f5.jpg,1,0,23.844887
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e31ccf86-45ab-42b1-9cb2-46f7ac5970a1.jpg,1,0,30.781223
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e33926b9-f786-48d3-8690-6720daea325c.jpg,0,1,13.605531
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e37116d4-26f1-4aec-b4fa-f51d00435a33.jpg,1,0,21.822348
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e3821332-345c-4d90-a70f-4d7e459569dd.jpg,1,0,22.833485
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e435db67-2d1f-472d-950c-079edf57fadd.jpg,1,0,19.132915
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e46a0c90-ec2d-41e3-942d-15e749b5da98.jpg,1,0,15.978663
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e4830e27-67b7-4086-bc6f-d68d8e081f20.jpg,1,0,19.429285
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e4ae580f-2ed4-4203-9b0e-56892b986336.jpg,1,0,19.409002
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e596b9ee-1cc4-4bac-944f-fc380a5b924a.jpg,1,0,25.10579
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e657f03a-f04a-4493-baa6-ccb7848c8fe7.jpg,1,0,22.797808
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e69bc3be-ff42-4189-b00a-bc077cf2a284.jpg,1,0,23.295647
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e6c71dca-2fbf-4534-8003-b007d6d2f01f.jpg,1,0,23.96897
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e70d0fb8-18b5-4d81-9e36-770a43ff8bc0.jpg,1,0,17.902832
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e71917e5-06af-4d12-855f-1066bff881a6.jpg,1,0,24.14924
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e7f5be64-b2c8-4a5d-887b-30525048c54f.jpg,1,0,17.617586
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e9721e3a-e3c6-4a09-9b30-3c82b809069e.jpg,1,0,29.864708
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\e9e0a6e5-db85-431a-b015-a86c65f06776.jpg,1,0,26.361467
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ea0f9b11-26a3-4c46-b323-81010860c9b1.jpg,1,0,14.216938
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ea1df053-c052-4e74-a728-af2a197589b8.jpg,1,0,27.238543
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ea40a05f-f03c-4923-aa49-11b27e3e9d57.jpg,0,1,16.630049
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ea862723-cd8a-40d1-bce6-a004996997d8.jpg,1,0,15.115372
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ea962881-8a48-41a4-ae4a-ec6819d348c3.jpg,1,0,23.278088
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\eb986a31-64da-4e15-8246-16f8f6668649.jpg,1,0,22.329277
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ec526767-f086-4dbe-ae3a-412f79a9edd0.jpg,1,0,20.069311
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ec607df6-c21e-47c3-a8bd-bf381690cb7e.jpg,1,0,24.200548
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\eca6422c-b1dd-4d70-a161-cce649119176.jpg,1,0,25.185965
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ecd494ef-9aed-48e7-a2a3-99c91b46bfed.jpg,0,1,31.390055
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ecdd85a0-adc9-4db5-acb5-23c4b010ead1.jpg,1,0,26.597296
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ed07b9e0-d1b3-4a93-bdc7-c77c3b5037d9.jpg,1,0,26.050789
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ed19a5b5-cf55-4914-be64-ec18ef8a896d.jpg,0,1,20.663414
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ed1fea6a-ba35-471e-963e-05ee5d67fd63.jpg,0,1,20.319965
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ed723d8e-2323-4570-87a3-938e3e1c3a32.jpg,1,0,22.494835
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ed88b81e-bd84-4048-a38a-a59259f51dc2.jpg,1,0,18.815813
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\edb3ee76-6415-4115-b3de-2968b0be5006.jpg,1,0,27.596659
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ee6a4eb1-2297-45aa-a9d6-706a9dc84004.jpg,1,0,22.024715
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ee7a051d-5eb9-4d36-9eac-d0f1e6749978.jpg,0,1,27.693466
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ee86a462-65df-4c23-88cf-3d92e54de3f5.jpg,1,0,13.355387
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\eeb3d054-1112-4072-af58-8311d03fdba6.jpg,0,1,16.209595
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\eebd905c-ee0f-44aa-a33f-fea3fab843a0.jpg,1,0,25.06457
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\ef7ead73-4d2a-4c20-a056-5ded13f40bfd.jpg,1,0,24.69605
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f028075c-66fb-4764-acfb-39b1daeba4e6.jpg,1,0,21.267656
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f052ad55-d9ab-446a-a19d-e85ff46f138c.jpg,1,0,40.199184
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f059ae69-f3e0-4c16-8fbb-0b8c94ea31a1.jpg,0,1,21.614002
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f0b03911-2262-43b9-9e50-30a1bf93f2e0.jpg,1,0,21.836763
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f1917d55-39f9-4ed9-9e49-f65c7b15a875.jpg,1,0,16.116653
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f199a8c8-85b6-49f4-bebc-f5ba26ff7852.jpg,1,0,22.395615
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f19d1ab2-b3ec-439b-8b5b-2b455aee74ae.jpg,1,0,20.830818
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f1c3b35d-c786-4675-a685-8801b87bbf20.jpg,0,1,24.50551
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f20fb1f7-b654-4f7e-81d9-6ffa24df7d19.jpg,1,0,22.656397
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f2dc984e-3f0f-4d13-9301-f9e0b0e4e51e.jpg,0,1,12.076983
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f2dd3eb8-320d-4e4a-b6d3-f76642ac654d.jpg,0,1,16.725746
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f2f97064-fd8d-4147-95cd-a180cfcfb913.jpg,1,0,22.924412
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f35bfd59-19e6-4ec8-85b6-0fef8699f961.jpg,1,0,23.161104
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f3bd1d86-a448-4578-a47c-9a4c826403b1.jpg,1,0,20.651537
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f4047893-67fd-4a03-b0b6-dd7ecde83e41.jpg,1,0,21.763317
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f4067a4d-8d5b-4823-9a3f-741fafc822c2.jpg,1,0,28.27736
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f4f16fea-acba-43fb-b742-3b6b9c9243b0.jpg,1,0,23.70686
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f5013582-f682-4d08-8b7e-a6bc599f2137.jpg,1,0,22.413351
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f5034c6f-a2da-4bb6-b3e2-c0159e7c05e7.jpg,1,0,22.98891
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f525c3c4-ade2-4726-916e-25b8e7a78ed3.jpg,1,0,13.360954
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f52abe7f-be3d-4428-8c75-a9e08f981f0b.jpg,1,0,14.3358345
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f54be614-be07-4c7c-b361-0a2eef1ed4d7.jpg,1,0,21.066446
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f583ab0b-992e-49ec-bc2b-ef9672e6789d.jpg,1,0,28.907015
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f586d603-9443-482c-9953-929dbccb173a.jpg,0,1,17.935638
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f58f4241-dafe-44ef-bf60-83929ed64b06.jpg,1,0,30.426323
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f5b50212-f975-4a37-afa5-032b2a003298.jpg,1,0,24.777567
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f5ded837-56e3-4590-b567-fbd1b71f3da8.jpg,1,0,20.770395
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f5e0d8e5-d8be-4308-9584-808d88d6ae98.jpg,1,0,19.619013
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f6a21abe-1f7c-4bba-8f41-46db83b082e7.jpg,1,0,19.379856
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f6e10c2b-4aa7-49c4-bad2-dbd47dd30a78.jpg,1,0,34.32951
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f6e3df92-dfef-4c23-af5c-26994759f219.jpg,1,0,14.861839
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f7227dc6-cfd1-486b-a85f-9a9ec21766f3.jpg,1,0,17.857687
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f7bd52a1-eeaf-4480-a85c-53bdaf755cff.jpg,1,0,19.833689
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f7ef8c54-df83-47af-8cd1-a6bf96731e35.jpg,1,0,23.336897
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f825d461-7eb0-4bed-b0e3-f0c0ebde2cd5.jpg,1,0,24.332357
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f8dda423-2779-4a01-a985-b8f09bcb0c01.jpg,1,0,33.04124
\Users\emman\Formation\P7 SSL\mri_dataset_brain_cancer_oc\sans_label\Unsorted\f9466180-1e6b-4152-9176-6b4e2dc186ed.jpg,0,1,33.26055
